,A: Static,B: EW Rotation,C: Regime-Tilted,D: Hybrid,SPY
2004-04-22,0.9837020307369531,1.078560090088196,0.9442600838036987,1.0617908150104134,1.0196590465618112
2004-04-23,0.9826630708007734,1.0716424550120327,0.9454305194942182,1.0562685363237536,1.0206412456383145
2004-04-26,0.9823682180554391,1.0684976944617584,0.9464787833887095,1.0539443752855002,1.0192132446020044
2004-04-27,0.9884748397237073,1.0667778953207518,0.9525460757222465,1.0519708081090602,1.020105360937664
2004-04-28,0.9664777037326088,1.0499283981885068,0.924589233710929,1.032932942958847,1.0068967100430264
2004-04-29,0.9642592994917816,1.0304185092167877,0.9215634205208129,1.0214219997503484,0.9980613251324904
2004-04-30,0.9634387402334875,1.0178074007444857,0.925921567743999,1.012698872515573,0.9902968897575822
2004-05-03,0.9657179887379604,1.0191663772821735,0.9273674072664656,1.0143554717870613,1.000916917272274
2004-05-04,0.974152841055916,1.030969231963289,0.9369450821731382,1.0261026118962393,1.0001143712614124
2004-05-05,0.9781420275659681,1.0381239855873043,0.942933028866639,1.033223591992896,1.0065395560591353
2004-05-06,0.967482484667229,1.020613105424262,0.9268783518234401,1.0157953707474539,0.9978827993821493
2004-05-07,0.9494049582752377,0.9969821774473397,0.9058750057661424,0.9922759909571603,0.9813719345222479
2004-05-10,0.9493014880980264,0.9992226437026878,0.9089876105226662,0.9945058812440898,0.9712872792921609
2004-05-11,0.9436395698175574,0.9903451379011621,0.9001023764840419,0.9856702811042848,0.9794977215932942
2004-05-12,0.9463203175982531,0.9926337723098322,0.9026209322627318,0.9879481121700477,0.9857448930567215
2004-05-13,0.9443159082640595,0.9927851719842019,0.9028989243143026,0.9880987971725625,0.9816397231477595
2004-05-14,0.9466475325457434,0.9964469646313716,0.9064129851002314,0.9917433045768506,0.9820860375236122
2004-05-17,0.9420262532160507,0.990230050906054,0.900585505992033,0.9855557373695013,0.9736964545728828
2004-05-18,0.9434860878891425,0.9945352939456606,0.9043270205359882,0.9898406578024574,0.978605195324798
2004-05-19,0.953107575688156,1.0141427023626077,0.920857160307879,1.0093555107829215,0.9752138209675727
2004-05-20,0.9527543184399155,1.0120934429428614,0.9187816420632111,1.0073159247527443,0.9783375091824956
2004-05-21,0.957808463020023,1.018121407611917,0.9241908434775203,1.013315434824987,0.980033093877899
2004-05-24,0.9565660341757436,1.0219388073878775,0.9272679711956805,1.0171148148252087,0.9841384687532795
2004-05-25,0.9713214893084701,1.0402743850191252,0.9434012685748379,1.0353638406106063,0.998239645916413
2004-05-26,0.9760412998157593,1.0442602963969643,0.9468569724195482,1.0393309367651629,1.001720283148809
2004-05-27,0.992007265995686,1.0644700636005053,0.9646367921007989,1.05944530513858,1.0073432293852975
2004-05-28,0.9877057974363451,1.058099743388711,0.9588368649425926,1.053105055589629,1.007253966510127
2004-06-01,0.9888195055319537,1.0565859729396871,0.957569243968921,1.0515984307909465,1.005915023382569
2004-06-02,0.9865974259420178,1.0485257661310818,0.9507982573466833,1.0435762716398105,1.0096632442740583
2004-06-03,0.986646998699701,1.0382446486176455,0.9494859600428345,1.0360894727456715,1.0003818524372967
2004-06-04,0.9942661419865108,1.0460722413627848,0.9584046208480466,1.042925576098412,1.0083250185289643
2004-06-07,1.0078315992760203,1.0593511403938456,0.9731025435911321,1.0547312534614768,1.023674953595603
2004-06-08,1.0012198307054478,1.0567661246857192,0.9630623583464649,1.0479128792890695,1.0251033645647498
2004-06-09,0.9813947032377659,1.059010977338507,0.9423081447650927,1.0353150281062182,1.0155540816192676
2004-06-10,0.9832037704149541,1.0522613986825582,0.9459143247128287,1.0299916511661613,1.0205519827631442
2004-06-14,0.9715895824683305,1.0381596022530688,0.9337432170139204,1.016767094465483,1.010466610150593
2004-06-15,0.9832137178190268,1.051545590652996,0.9481741432360637,1.0271981819089107,1.0176071277481897
2004-06-16,0.9831981140641939,1.0550072152603203,0.949962734835941,1.0223647373926334,1.0174278846153846
2004-06-17,0.9909141501580553,1.0617659376925477,0.9623134202085355,1.0291928659846512,1.015911440569577
2004-06-18,0.9983156599999158,1.0681864250414197,0.9708341167512965,1.035938759431435,1.0178280815471192
2004-06-21,0.9877841794140386,1.0630572604998751,0.9585238846374573,1.029610729267096,1.0139761476479694
2004-06-22,0.9883034358424373,1.067919242045352,0.9603851647291084,1.029898856707607,1.019081963611082
2004-06-23,0.9881810045788186,1.080212189515208,0.9611023191748864,1.035920420162983,1.0278601628909119
2004-06-24,0.9934952324391163,1.0888776832080371,0.9722188038178453,1.0410102034134379,1.0246351187821388
2004-06-25,0.9834376428258584,1.0851177069486186,0.9621216154410063,1.0371539362565365,1.0197091608510862
2004-06-28,0.9820866545660666,1.082933441744135,0.9560746282131155,1.0385896082444852,1.0162158157007555
2004-06-29,0.9703258921157721,1.077434110357357,0.9471878043762904,1.0292179946718418,1.020425825932679
2004-06-30,0.9732659922907303,1.084636704637627,0.9484759257183167,1.0363583990289769,1.0258891033293105
2004-07-01,0.9691511465542043,1.082908008076755,0.9483832081241029,1.032388626713449,1.0116472167200126
2004-07-02,0.9754398794166614,1.08176942369668,0.9553891008353124,1.0321273453249529,1.0111096922880154
2004-07-06,0.9668825236142264,1.0663171304711307,0.9479995989972397,1.0172858991025857,1.0022417177169693
2004-07-07,0.9737041231303439,1.0764013067252296,0.9560206037508717,1.0269813636602498,1.0051979483681395
2004-07-08,0.9801514624396751,1.0662551339476962,0.9678707358228817,1.0169170268014784,0.9982112580674783
2004-07-09,0.9775402643657922,1.06853001508498,0.9672721622655859,1.0167124280311843,1.0008090024530383
2004-07-12,0.9872675841719649,1.0737584668544498,0.9778502708158566,1.0213206876721515,1.0012565466274006
2004-07-13,0.9849601951907578,1.0799785865763813,0.9731682800073511,1.0264710875627974,1.0019736216418302
2004-07-14,0.9875079635697663,1.0711769998689458,0.9804076004854334,1.0171417625341115,0.9989280256322804
2004-07-15,0.981723450166941,1.0579786017206958,0.9767672524782147,1.0044848330553462,0.9924785523139888
2004-07-16,0.9845774103921954,1.0482856697499976,0.9804403409680289,0.9972331974452899,0.9916720094579703
2004-07-19,0.9820024175126721,1.042202937451129,0.9758564155222469,0.9935321523858636,0.987462101709256
2004-07-20,0.9763855482411103,1.0625561015892337,0.9713669928900067,1.0067442715534107,1.0000026645634381
2004-07-21,0.9718425769743123,1.0436435425112562,0.9635907461132631,0.9935651674514432,0.9815505627557981
2004-07-22,0.968835005258852,1.0356454693872337,0.9620110952016444,0.9855679949078568,0.9842375700165285
2004-07-23,0.9539089859292486,1.021873922739102,0.9466233661490939,0.9725932622776573,0.9759967926854864
2004-07-26,0.9455053252605055,1.0126289532532866,0.9363335322796902,0.9660339745111866,0.9741154059318922
2004-07-27,0.9535035096684893,1.0358970785474295,0.944188846039175,0.9841068783649457,0.9832521939605415
2004-07-28,0.9565082064505946,1.0394451894914916,0.9489606375000892,0.9863553089596365,0.9862079121956658
2004-07-29,0.9570296264382799,1.0502487020620817,0.9505954441471273,0.9934167315926041,0.9904179224275895
2004-07-30,0.9620455675662571,1.0533402494499515,0.9595929280779039,0.9941786861536284,0.9928365261635533
2004-08-02,0.9699401735165456,1.0663034978607089,0.9692770380879545,1.0034113351650569,0.9948972585331619
2004-08-03,0.9661991048607164,1.027097311548314,0.9663521597861969,0.9734721078811465,0.987193390734862
2004-08-04,0.9685428736906632,1.0266004547155325,0.9698876231068904,0.9721456393669253,0.9871041278596915
2004-08-05,0.9546037893537537,1.0080388376255256,0.9575468833640053,0.9549828841815668,0.970980649530381
2004-08-06,0.9534539132979749,0.9935637895366813,0.9553682636443731,0.9461645221976868,0.9570966342874383
2004-08-09,0.9530881976985504,0.9891481561678304,0.9542243865821988,0.943321148728814,0.9584399841929899
2004-08-10,0.9563935507996321,1.0129318483752556,0.9567204033293902,0.9625468644910592,0.9708016113639941
2004-08-11,0.9539970564441769,1.0145210246211722,0.9512400341363095,0.9656923464785303,0.9688310642184385
2004-08-12,0.9537724043601359,1.0035908876148512,0.9512399173415543,0.9568342208421169,0.9582613559594396
2004-08-13,0.9625295432811047,0.9976846973626885,0.9602840904427096,0.953757068075316,0.9601425377466156
2004-08-16,0.9812853008217058,1.0236047873210412,0.9799618630800473,0.9759277503400426,0.9700852537320286
2004-08-17,0.9887070415350886,1.0332305370568373,0.9869398259134876,0.9844487804408474,0.975549248511124
2004-08-18,0.9980432436371797,1.0579473279986367,0.9987455608843901,1.0028568654939995,0.9855811248884984
2004-08-19,1.0064378098836697,1.057683852155873,1.0063530942593557,1.0044091437878706,0.9827146695285445
2004-08-20,1.0084089728845387,1.0601814131278808,1.0078530631363656,1.0084199666326463,0.9896119944708259
2004-08-23,0.998173040334058,1.052633570681111,0.9960408706861705,1.0023663956816797,0.9871041278596915
2004-08-24,0.991268086247862,1.0500393194502868,0.987319111070855,0.9996322618596708,0.9884479901812887
2004-08-25,0.9983567344885639,1.0619781945945403,0.9940794082020706,1.0105693667802196,0.9951655595747194
2004-08-26,0.9933009128944154,1.061358664743824,0.9909295758817543,1.0078242403716815,0.9951655595747194
2004-08-27,0.9935346189407452,1.0640709302066318,0.9905196329032387,1.0096335908284801,0.9983007259090672
2004-08-30,0.988671860380485,1.0590651501011987,0.9874516105713815,1.004906981158578,0.9900596411283974
2004-08-31,0.9928630961514545,1.0595005249530007,0.9928164313304213,1.0052196920810752,0.9952551298995171
2004-09-01,1.001225399606531,1.0645616182817015,1.002269818160703,1.0085217021802062,0.9971363116866934
2004-09-02,1.0065701145861699,1.0776197270022252,1.0074326056968887,1.0185218269288725,1.0084228899937033
2004-09-03,1.0003411456259688,1.069187705759354,0.9978490530718901,1.0129830114964034,1.004301732704114
2004-09-07,1.0005494459070128,1.0807925508825686,0.9906915129158175,1.0266573155208192,1.0109304491552105
2004-09-08,0.9967608575447642,1.072557862101849,0.9864153720480032,1.0207390990200393,1.0084228899937033
2004-09-09,0.9975280124790725,1.0722442437314008,0.9868853948552293,1.020544328028826,1.007526981779305
2004-09-10,1.0008241657431969,1.0864457570748507,0.9883801585941535,1.0343496661318192,1.0127219581343794
2004-09-13,1.0031080909322807,1.0868569564842288,0.9915241569967997,1.0344713409217194,1.0160359576686957
2004-09-14,1.0100054571462855,1.0894000765097906,0.9980888760268373,1.037706424673873,1.0180963825886769
2004-09-15,1.0137426269232057,1.0832375228756486,1.0035765854069734,1.031761766315711,1.0103931296896318
2004-09-16,1.0129093698205482,1.0844396378918397,1.0034431317152621,1.031761572961148,1.0134388281823907
2004-09-17,1.0093786305945007,1.0817758702120155,0.9992635563408011,1.0301691502902657,1.0177473247783084
2004-09-20,1.0113819115376026,1.0684423699906493,1.001530686335478,1.0188412363397625,1.0116304094737119
2004-09-21,1.0143865160541885,1.075088973957441,1.006044295969824,1.0235978965365706,1.0160385197489243
2004-09-22,1.007056452949044,1.077613700494458,0.9997152418764775,1.0232385719717774,1.00335581268365
2004-09-23,1.0131820831766274,1.0701400526398355,1.0068353980622644,1.0183146730159678,0.9979591493729667
2004-09-24,1.0137076263004872,1.0741353045986222,1.0069080561703796,1.0210588893161403,1.002546195331357
2004-09-27,1.0123965739197662,1.0638730003318249,1.0084547795235324,1.0108022354746875,0.9961601591195298
2004-09-28,1.020087091997568,1.0673424680679433,1.0163126758709191,1.013578220461461,1.0009273705596076
2004-09-29,1.0295737188081597,1.0895377506270065,1.0267394357420174,1.0294595585542914,1.0059642153229615
2004-09-30,1.0279061786451291,1.0941581529417572,1.0297308654131034,1.030476014498503,1.0052442707786755
2004-10-01,1.0372853807245974,1.1040543880667837,1.0389139116418573,1.0395172367135657,1.0222441855126456
2004-10-04,1.0357666562612955,1.1041801789587293,1.0353985810396586,1.0399651060406878,1.0239537079244938
2004-10-05,1.0446634486658959,1.1092942874402612,1.0505301214358522,1.0411610254222796,1.024492872087837
2004-10-06,1.0525674089758144,1.111721991460704,1.0625821942040912,1.0410198522468666,1.031509180035943
2004-10-07,1.0381231564876643,1.0970628473979183,1.0482141421497073,1.0280227866013536,1.0204457076752547
2004-10-08,1.0375564903633687,1.088512844767564,1.048369502910319,1.0217903236987793,1.011990842920296
2004-10-11,1.0363724252726045,1.0839844153855134,1.0466465605673296,1.0184478651028626,1.0161276801408856
2004-10-12,1.0166668797054843,1.072267838164635,1.0248004791463838,1.007408314661508,1.0121698810866828
2004-10-13,1.0031461458941542,1.0654572814283059,1.0081621603411108,1.0024238187547476,1.0032662423588519
2004-10-14,1.0063721444245186,1.0652708181918762,1.0138484581021479,1.0015951564402064,0.9951704787687584
2004-10-15,1.0185399934764545,1.065139812560689,1.026930010953274,1.0047026854293035,1.00074720507792
2004-10-18,1.0146391079397163,1.0694186121033078,1.0194320702433106,1.0031403744828191,1.004525146100063
2004-10-19,1.0113760336320532,1.0493247774204473,1.0211404603145249,0.99977055758862,0.9960698714122678
2004-10-20,1.0121205037965084,1.0543942450658688,1.0260807647813026,1.000127806777807,0.9940913305763983
2004-10-21,1.007655798561899,1.0443457173949608,1.0245336313969253,0.9916474684459059,1.00056734704586
2004-10-22,1.0041367463060664,1.0318288641786193,1.0219780426165965,0.9806368335670879,0.9893240166531116
2004-10-25,1.0045264234378721,1.046335977577778,1.0227693819911872,0.9831808305735426,0.9881547857199077
2004-10-26,1.0151564147942735,1.0670159748304286,1.0324512219340585,0.9994325551849658,1.0032662423588519
2004-10-27,1.0290620822542822,1.077846935763593,1.0404864369257045,1.0155592211581053,1.0153184727214293
2004-10-28,1.025326453525331,1.0737799804893216,1.0352306175459614,1.0144394280556641,1.018376776648914
2004-10-29,1.0245296543446356,1.0780700193287318,1.0370567381281814,1.0122020796705469,1.0181970211000628
2004-11-01,1.0253330720429548,1.0880231936946712,1.0389930601003168,1.0155369386998911,1.0209852817714344
2004-11-02,1.0171449274124351,1.0958891242660642,1.0248382336535162,1.0161357393207455,1.0213448953523454
2004-11-03,1.033273620461776,1.1195620176662098,1.0428435065897117,1.0315573640175966,1.0342072554832615
2004-11-04,1.053398886736028,1.1451081915461094,1.0655617269559885,1.0578238642962767,1.048329236737853
2004-11-05,1.0621767847080006,1.1557198442386984,1.0768053661023442,1.0681876529425622,1.0548953359481583
2004-11-08,1.0561082063102136,1.1485547147940571,1.0701383319582065,1.0615651978184637,1.0533659790179977
2004-11-09,1.0576335443457057,1.1430138735332378,1.07254014501444,1.05939325950222,1.0512972529580753
2004-11-10,1.05174738329466,1.1506881488823568,1.0652558874604914,1.0629584514212207,1.0521071777599957
2004-11-11,1.0562614448826524,1.1621632715833918,1.0698802293325398,1.0720452298344025,1.0601120387435723
2004-11-12,1.0722684110622511,1.1849643175622548,1.0906571447486861,1.0831869068777853,1.0684772306905237
2004-11-15,1.0776191252969491,1.1876768548056897,1.0940370213868642,1.0861282747401355,1.071102338092927
2004-11-16,1.0806258465800271,1.1926725336938793,1.098818897381633,1.0906968137918398,1.0634345443842481
2004-11-17,1.0800371955689936,1.1935486527192425,1.0997121895406474,1.091498023011026,1.0697487398664602
2004-11-18,1.0725364763155447,1.182817862680884,1.0897499441671195,1.08168473547932,1.0711922158673524
2004-11-19,1.0738765848908918,1.1859282075717332,1.0927764387582708,1.0845291400970198,1.0592846917960963
2004-11-22,1.0888752748845278,1.2019953039232116,1.1077473578634098,1.0992224698269908,1.0643364991079862
2004-11-23,1.0800030818035262,1.1923647520416778,1.0988595639281853,1.0904153480433496,1.0659602430737747
2004-11-24,1.0811403988641577,1.1944869252274768,1.1007951687672537,1.0923560714746978,1.068486249212929
2004-11-26,1.0896860097572385,1.2053443175646341,1.1110232185429574,1.102285136573186,1.0676743772300346
2004-11-29,1.0792336526666029,1.197263614131332,1.103574089693556,1.094895348312864,1.0628022229837863
2004-11-30,1.067239490656934,1.2022458930420616,1.0918287184153173,1.0904407881716627,1.0635243196754645
2004-12-01,1.083583126304587,1.2201905962946533,1.1133678659359518,1.1087063015494696,1.0756131365437087
2004-12-02,1.0752347722971125,1.1977735813439314,1.1027751664088041,1.1048867432059835,1.076515193750656
2004-12-03,1.0742180605764844,1.1993898871943696,1.1012390606857898,1.1076904285388698,1.0757934045086055
2004-12-06,1.0703941234519094,1.1938181495213478,1.096545227573081,1.1032880460353265,1.075432766095603
2004-12-07,1.0548290125357747,1.1557840263507106,1.078141853267638,1.0784496804840702,1.0654184143469934
2004-12-08,1.03763891648081,1.155401872646058,1.0496776991544732,1.066859324968897,1.07164396185329
2004-12-09,1.0405389906546234,1.1616987896567865,1.0462064864558658,1.0759213332803625,1.075432766095603
2004-12-10,1.0427749774019093,1.163596223456221,1.0482501370375452,1.0771907007183112,1.076515193750656
2004-12-13,1.0536045773882303,1.184849085880941,1.0592946772925864,1.0956056605043913,1.0858971216155946
2004-12-14,1.0547241691708584,1.1857855856746686,1.0580038388816804,1.0964619283501191,1.0896866432403716
2004-12-15,1.0625015197223475,1.1945122228018599,1.0692013123662027,1.0992101453789298,1.0904983102568475
2004-12-16,1.0576667393627528,1.1855659629828907,1.0612941125567763,1.0914824899574398,1.0898666037556408
2004-12-17,1.0547305134128395,1.1878595779213064,1.06071597740414,1.091794864586678,1.082597264764141
2004-12-20,1.0610060615817032,1.191720065324284,1.0698848015113611,1.0950546525894544,1.0828695626508553
2004-12-21,1.0641156671251781,1.2119781673613914,1.0740292544332877,1.1056016422152921,1.0912081089634276
2004-12-22,1.0637065646996196,1.212856400628129,1.0706297224804329,1.106504038375001,1.0938365983117326
2004-12-23,1.0681693848969855,1.2308838755594878,1.076952165709201,1.1183750718718564,1.094652467139784
2004-12-27,1.0737773460166666,1.2353359782136701,1.0839345578155564,1.1251050712432464,1.0923865633854548
2004-12-28,1.077015326171239,1.2447730559948285,1.0882685135660628,1.1328296160893858,1.0983686107868087
2004-12-29,1.074955860446329,1.2458894421233146,1.0840825369570433,1.1290795295960867,1.1000004509261203
2004-12-30,1.082525854676029,1.2402713968336847,1.09270320449323,1.1257792122164842,1.0979156350023611
2004-12-31,1.0800640495860547,1.2522160344937232,1.0909744628200457,1.1271116183762384,1.0955589311247247
2005-01-03,1.0611133295609299,1.2154954272052974,1.0650386112782038,1.1033838866836674,1.0903921376521672
2005-01-04,1.0591630930205969,1.1977231386806426,1.0626500003461532,1.098894055274367,1.077068398113653
2005-01-05,1.0463549593503203,1.1792165271822999,1.0512887620434634,1.0948667834050057,1.069635803369976
2005-01-06,1.0507828433068649,1.1727410561896527,1.055179710899784,1.0960879690723768,1.0750741773467836
2005-01-07,1.047534253230723,1.1766545232030117,1.0525083710595933,1.087282751383377,1.0735336497468253
2005-01-10,1.0535603656959924,1.16883044142544,1.0589404312435466,1.088059876113973,1.0786091306800294
2005-01-11,1.0608549347334515,1.155768401482095,1.0705717435664495,1.0841081173078575,1.0711767409027704
2005-01-12,1.0743507041022944,1.155563233314749,1.0852193141928106,1.0864993561307614,1.0747118992024345
2005-01-13,1.0704138462810264,1.1733842013828344,1.0828967073360547,1.080919775535106,1.066100747553521
2005-01-14,1.0709189952396845,1.1828963307293556,1.0797823020900141,1.091055520359734,1.0717210292265715
2005-01-18,1.0753644106994964,1.1976439629295068,1.0851249420496634,1.0988073522489161,1.0828695626508553
2005-01-19,1.0705564305999202,1.1818555054140736,1.080471570825516,1.0877048712984247,1.071539326496747
2005-01-20,1.0620900287046282,1.1642407157409416,1.0707308614921347,1.0746788223711365,1.0650131957380102
2005-01-21,1.0651738038496563,1.1551308747976592,1.0797927380887524,1.0726322719572141,1.0584872699456922
2005-01-24,1.0740679553647803,1.1400192863733531,1.090857928746847,1.062429519915291,1.0564025565051423
2005-01-25,1.0732937319845601,1.145980928428726,1.0875432307926864,1.0614824363054156,1.059393938897051
2005-01-26,1.0773805945178507,1.151412735459514,1.0909950036771134,1.0693360767374607,1.0625659991866931
2005-01-27,1.0711613223687946,1.1545184809904643,1.0831160511349582,1.0707133209887985,1.064379029639784
2005-01-28,1.0500316301658508,1.141514359577954,1.0604471626581233,1.051544612740249,1.064379029639784
2005-01-31,1.0548419840323606,1.184563038597869,1.0674605208339212,1.0747773030671386,1.070995140656155
2005-02-01,1.063276755617925,1.1914061527951367,1.077864988180598,1.080276737681914,1.0777938767512332
2005-02-02,1.0705200374809547,1.2021398009775228,1.0860132899689552,1.0974032434720884,1.081056122264928
